territory_id_id,Nom du fichier/tuile,Nom simplifié,Longitude centre,Latitude centre,Largeur (°),Hauteur (°),country
3399,ESA_WorldCover_10m_2021_v200_N42E036_Map_3.tif,N42E036_3,36.75,44.25,1.5,1.5,Russia
3400,ESA_WorldCover_10m_2021_v200_N42E036_Map_4.tif,N42E036_4,38.25,44.25,1.5,1.5,Russia
3401,ESA_WorldCover_10m_2021_v200_N42E039_Map_1.tif,N42E039_1,39.75,42.75,1.5,1.5,Georgia
3402,ESA_WorldCover_10m_2021_v200_N42E039_Map_2.tif,N42E039_2,41.25,42.75,1.5,1.5,Georgia
3403,ESA_WorldCover_10m_2021_v200_N42E039_Map_3.tif,N42E039_3,39.75,44.25,1.5,1.5,Russia
3404,ESA_WorldCover_10m_2021_v200_N42E039_Map_4.tif,N42E039_4,41.25,44.25,1.5,1.5,Russia
3405,ESA_WorldCover_10m_2021_v200_N42E042_Map_1.tif,N42E042_1,42.75,42.75,1.5,1.5,Georgia
3406,ESA_WorldCover_10m_2021_v200_N42E042_Map_2.tif,N42E042_2,44.25,42.75,1.5,1.5,Russia
3407,ESA_WorldCover_10m_2021_v200_N42E042_Map_3.tif,N42E042_3,42.75,44.25,1.5,1.5,Russia
3408,ESA_WorldCover_10m_2021_v200_N42E042_Map_4.tif,N42E042_4,44.25,44.25,1.5,1.5,Russia
3409,ESA_WorldCover_10m_2021_v200_N42E045_Map_1.tif,N42E045_1,45.75,42.75,1.5,1.5,Russia
3410,ESA_WorldCover_10m_2021_v200_N42E045_Map_2.tif,N42E045_2,47.25,42.75,1.5,1.5,Russia
3411,ESA_WorldCover_10m_2021_v200_N42E045_Map_3.tif,N42E045_3,45.75,44.25,1.5,1.5,Russia
3412,ESA_WorldCover_10m_2021_v200_N42E045_Map_4.tif,N42E045_4,47.25,44.25,1.5,1.5,Russia
3413,ESA_WorldCover_10m_2021_v200_N42E048_Map_1.tif,N42E048_1,48.75,42.75,1.5,1.5,Russia
3414,ESA_WorldCover_10m_2021_v200_N42E048_Map_2.tif,N42E048_2,50.25,42.75,1.5,1.5,Ocean
3415,ESA_WorldCover_10m_2021_v200_N42E048_Map_3.tif,N42E048_3,48.75,44.25,1.5,1.5,Ocean
3416,ESA_WorldCover_10m_2021_v200_N42E048_Map_4.tif,N42E048_4,50.25,44.25,1.5,1.5,Kazakhstan
3417,ESA_WorldCover_10m_2021_v200_N42E051_Map_1.tif,N42E051_1,51.75,42.75,1.5,1.5,Kazakhstan
3418,ESA_WorldCover_10m_2021_v200_N42E051_Map_2.tif,N42E051_2,53.25,42.75,1.5,1.5,Kazakhstan
3419,ESA_WorldCover_10m_2021_v200_N42E051_Map_3.tif,N42E051_3,51.75,44.25,1.5,1.5,Kazakhstan
3420,ESA_WorldCover_10m_2021_v200_N42E051_Map_4.tif,N42E051_4,53.25,44.25,1.5,1.5,Kazakhstan
3421,ESA_WorldCover_10m_2021_v200_N42E054_Map_1.tif,N42E054_1,54.75,42.75,1.5,1.5,Kazakhstan
3422,ESA_WorldCover_10m_2021_v200_N42E054_Map_2.tif,N42E054_2,56.25,42.75,1.5,1.5,Uzbekistan
3423,ESA_WorldCover_10m_2021_v200_N42E054_Map_3.tif,N42E054_3,54.75,44.25,1.5,1.5,Kazakhstan
3424,ESA_WorldCover_10m_2021_v200_N42E054_Map_4.tif,N42E054_4,56.25,44.25,1.5,1.5,Uzbekistan
3425,ESA_WorldCover_10m_2021_v200_N42E057_Map_1.tif,N42E057_1,57.75,42.75,1.5,1.5,Uzbekistan
3426,ESA_WorldCover_10m_2021_v200_N42E057_Map_2.tif,N42E057_2,59.25,42.75,1.5,1.5,Uzbekistan
3427,ESA_WorldCover_10m_2021_v200_N42E057_Map_3.tif,N42E057_3,57.75,44.25,1.5,1.5,Uzbekistan
3428,ESA_WorldCover_10m_2021_v200_N42E057_Map_4.tif,N42E057_4,59.25,44.25,1.5,1.5,Uzbekistan
3429,ESA_WorldCover_10m_2021_v200_N42E060_Map_1.tif,N42E060_1,60.75,42.75,1.5,1.5,Uzbekistan
3430,ESA_WorldCover_10m_2021_v200_N42E060_Map_2.tif,N42E060_2,62.25,42.75,1.5,1.5,Uzbekistan
3431,ESA_WorldCover_10m_2021_v200_N42E060_Map_3.tif,N42E060_3,60.75,44.25,1.5,1.5,Uzbekistan
3432,ESA_WorldCover_10m_2021_v200_N42E060_Map_4.tif,N42E060_4,62.25,44.25,1.5,1.5,Kazakhstan
3433,ESA_WorldCover_10m_2021_v200_N42E063_Map_1.tif,N42E063_1,63.75,42.75,1.5,1.5,Uzbekistan
3434,ESA_WorldCover_10m_2021_v200_N42E063_Map_2.tif,N42E063_2,65.25,42.75,1.5,1.5,Uzbekistan
3435,ESA_WorldCover_10m_2021_v200_N42E063_Map_3.tif,N42E063_3,63.75,44.25,1.5,1.5,Kazakhstan
3436,ESA_WorldCover_10m_2021_v200_N42E063_Map_4.tif,N42E063_4,65.25,44.25,1.5,1.5,Kazakhstan
3437,ESA_WorldCover_10m_2021_v200_N42E066_Map_1.tif,N42E066_1,66.75,42.75,1.5,1.5,Kazakhstan
3438,ESA_WorldCover_10m_2021_v200_N42E066_Map_2.tif,N42E066_2,68.25,42.75,1.5,1.5,Kazakhstan
3439,ESA_WorldCover_10m_2021_v200_N42E066_Map_3.tif,N42E066_3,66.75,44.25,1.5,1.5,Kazakhstan
3440,ESA_WorldCover_10m_2021_v200_N42E066_Map_4.tif,N42E066_4,68.25,44.25,1.5,1.5,Kazakhstan
3441,ESA_WorldCover_10m_2021_v200_N42E069_Map_1.tif,N42E069_1,69.75,42.75,1.5,1.5,Kazakhstan
3442,ESA_WorldCover_10m_2021_v200_N42E069_Map_2.tif,N42E069_2,71.25,42.75,1.5,1.5,Kazakhstan
3443,ESA_WorldCover_10m_2021_v200_N42E069_Map_3.tif,N42E069_3,69.75,44.25,1.5,1.5,Kazakhstan
3444,ESA_WorldCover_10m_2021_v200_N42E069_Map_4.tif,N42E069_4,71.25,44.25,1.5,1.5,Kazakhstan
3445,ESA_WorldCover_10m_2021_v200_N42E072_Map_1.tif,N42E072_1,72.75,42.75,1.5,1.5,Kazakhstan
3446,ESA_WorldCover_10m_2021_v200_N42E072_Map_2.tif,N42E072_2,74.25,42.75,1.5,1.5,Kyrgyzstan
3447,ESA_WorldCover_10m_2021_v200_N42E072_Map_3.tif,N42E072_3,72.75,44.25,1.5,1.5,Kazakhstan
3448,ESA_WorldCover_10m_2021_v200_N42E072_Map_4.tif,N42E072_4,74.25,44.25,1.5,1.5,Kazakhstan
3449,ESA_WorldCover_10m_2021_v200_N42E075_Map_1.tif,N42E075_1,75.75,42.75,1.5,1.5,Kyrgyzstan
3450,ESA_WorldCover_10m_2021_v200_N42E075_Map_2.tif,N42E075_2,77.25,42.75,1.5,1.5,Kyrgyzstan
3451,ESA_WorldCover_10m_2021_v200_N42E075_Map_3.tif,N42E075_3,75.75,44.25,1.5,1.5,Kazakhstan
3452,ESA_WorldCover_10m_2021_v200_N42E075_Map_4.tif,N42E075_4,77.25,44.25,1.5,1.5,Kazakhstan
3453,ESA_WorldCover_10m_2021_v200_N42E078_Map_1.tif,N42E078_1,78.75,42.75,1.5,1.5,Kyrgyzstan
3454,ESA_WorldCover_10m_2021_v200_N42E078_Map_2.tif,N42E078_2,80.25,42.75,1.5,1.5,Kazakhstan
3455,ESA_WorldCover_10m_2021_v200_N42E078_Map_3.tif,N42E078_3,78.75,44.25,1.5,1.5,Kazakhstan
3456,ESA_WorldCover_10m_2021_v200_N42E078_Map_4.tif,N42E078_4,80.25,44.25,1.5,1.5,Kazakhstan
3457,ESA_WorldCover_10m_2021_v200_N42E081_Map_1.tif,N42E081_1,81.75,42.75,1.5,1.5,China
3458,ESA_WorldCover_10m_2021_v200_N42E081_Map_2.tif,N42E081_2,83.25,42.75,1.5,1.5,China
3459,ESA_WorldCover_10m_2021_v200_N42E081_Map_3.tif,N42E081_3,81.75,44.25,1.5,1.5,China
3460,ESA_WorldCover_10m_2021_v200_N42E081_Map_4.tif,N42E081_4,83.25,44.25,1.5,1.5,China
3461,ESA_WorldCover_10m_2021_v200_N42E084_Map_1.tif,N42E084_1,84.75,42.75,1.5,1.5,China
3462,ESA_WorldCover_10m_2021_v200_N42E084_Map_2.tif,N42E084_2,86.25,42.75,1.5,1.5,China
3463,ESA_WorldCover_10m_2021_v200_N42E084_Map_3.tif,N42E084_3,84.75,44.25,1.5,1.5,China
3464,ESA_WorldCover_10m_2021_v200_N42E084_Map_4.tif,N42E084_4,86.25,44.25,1.5,1.5,China
3465,ESA_WorldCover_10m_2021_v200_N42E087_Map_1.tif,N42E087_1,87.75,42.75,1.5,1.5,China
3466,ESA_WorldCover_10m_2021_v200_N42E087_Map_2.tif,N42E087_2,89.25,42.75,1.5,1.5,China
3467,ESA_WorldCover_10m_2021_v200_N42E087_Map_3.tif,N42E087_3,87.75,44.25,1.5,1.5,China
3468,ESA_WorldCover_10m_2021_v200_N42E087_Map_4.tif,N42E087_4,89.25,44.25,1.5,1.5,China
3469,ESA_WorldCover_10m_2021_v200_N42E090_Map_1.tif,N42E090_1,90.75,42.75,1.5,1.5,China
3470,ESA_WorldCover_10m_2021_v200_N42E090_Map_2.tif,N42E090_2,92.25,42.75,1.5,1.5,China
3471,ESA_WorldCover_10m_2021_v200_N42E090_Map_3.tif,N42E090_3,90.75,44.25,1.5,1.5,China
3472,ESA_WorldCover_10m_2021_v200_N42E090_Map_4.tif,N42E090_4,92.25,44.25,1.5,1.5,China
3473,ESA_WorldCover_10m_2021_v200_N42E093_Map_1.tif,N42E093_1,93.75,42.75,1.5,1.5,China
3474,ESA_WorldCover_10m_2021_v200_N42E093_Map_2.tif,N42E093_2,95.25,42.75,1.5,1.5,China
3475,ESA_WorldCover_10m_2021_v200_N42E093_Map_3.tif,N42E093_3,93.75,44.25,1.5,1.5,China
3476,ESA_WorldCover_10m_2021_v200_N42E093_Map_4.tif,N42E093_4,95.25,44.25,1.5,1.5,Mongolia
3477,ESA_WorldCover_10m_2021_v200_N42E096_Map_1.tif,N42E096_1,96.75,42.75,1.5,1.5,China
3478,ESA_WorldCover_10m_2021_v200_N42E096_Map_2.tif,N42E096_2,98.25,42.75,1.5,1.5,Mongolia
3479,ESA_WorldCover_10m_2021_v200_N42E096_Map_3.tif,N42E096_3,96.75,44.25,1.5,1.5,Mongolia
3480,ESA_WorldCover_10m_2021_v200_N42E096_Map_4.tif,N42E096_4,98.25,44.25,1.5,1.5,Mongolia
3481,ESA_WorldCover_10m_2021_v200_N42E099_Map_1.tif,N42E099_1,99.75,42.75,1.5,1.5,Mongolia
3482,ESA_WorldCover_10m_2021_v200_N42E099_Map_2.tif,N42E099_2,101.25,42.75,1.5,1.5,Mongolia
3483,ESA_WorldCover_10m_2021_v200_N42E099_Map_3.tif,N42E099_3,99.75,44.25,1.5,1.5,Mongolia
3484,ESA_WorldCover_10m_2021_v200_N42E099_Map_4.tif,N42E099_4,101.25,44.25,1.5,1.5,Mongolia
3485,ESA_WorldCover_10m_2021_v200_N42E102_Map_1.tif,N42E102_1,102.75,42.75,1.5,1.5,Mongolia
3486,ESA_WorldCover_10m_2021_v200_N42E102_Map_2.tif,N42E102_2,104.25,42.75,1.5,1.5,Mongolia
3487,ESA_WorldCover_10m_2021_v200_N42E102_Map_3.tif,N42E102_3,102.75,44.25,1.5,1.5,Mongolia
3488,ESA_WorldCover_10m_2021_v200_N42E102_Map_4.tif,N42E102_4,104.25,44.25,1.5,1.5,Mongolia
3489,ESA_WorldCover_10m_2021_v200_N42E105_Map_1.tif,N42E105_1,105.75,42.75,1.5,1.5,Mongolia
3490,ESA_WorldCover_10m_2021_v200_N42E105_Map_2.tif,N42E105_2,107.25,42.75,1.5,1.5,Mongolia
3491,ESA_WorldCover_10m_2021_v200_N42E105_Map_3.tif,N42E105_3,105.75,44.25,1.5,1.5,Mongolia
3492,ESA_WorldCover_10m_2021_v200_N42E105_Map_4.tif,N42E105_4,107.25,44.25,1.5,1.5,Mongolia
3493,ESA_WorldCover_10m_2021_v200_N42E108_Map_1.tif,N42E108_1,108.75,42.75,1.5,1.5,Mongolia
3494,ESA_WorldCover_10m_2021_v200_N42E108_Map_2.tif,N42E108_2,110.25,42.75,1.5,1.5,China
3495,ESA_WorldCover_10m_2021_v200_N42E108_Map_3.tif,N42E108_3,108.75,44.25,1.5,1.5,Mongolia
3496,ESA_WorldCover_10m_2021_v200_N42E108_Map_4.tif,N42E108_4,110.25,44.25,1.5,1.5,Mongolia
3497,ESA_WorldCover_10m_2021_v200_N42E111_Map_1.tif,N42E111_1,111.75,42.75,1.5,1.5,China
3498,ESA_WorldCover_10m_2021_v200_N42E111_Map_2.tif,N42E111_2,113.25,42.75,1.5,1.5,China
3499,ESA_WorldCover_10m_2021_v200_N42E111_Map_3.tif,N42E111_3,111.75,44.25,1.5,1.5,China
3500,ESA_WorldCover_10m_2021_v200_N42E111_Map_4.tif,N42E111_4,113.25,44.25,1.5,1.5,China
3501,ESA_WorldCover_10m_2021_v200_N42E114_Map_1.tif,N42E114_1,114.75,42.75,1.5,1.5,China
3502,ESA_WorldCover_10m_2021_v200_N42E114_Map_2.tif,N42E114_2,116.25,42.75,1.5,1.5,China
3503,ESA_WorldCover_10m_2021_v200_N42E114_Map_3.tif,N42E114_3,114.75,44.25,1.5,1.5,China
3504,ESA_WorldCover_10m_2021_v200_N42E114_Map_4.tif,N42E114_4,116.25,44.25,1.5,1.5,China
3505,ESA_WorldCover_10m_2021_v200_N42E117_Map_1.tif,N42E117_1,117.75,42.75,1.5,1.5,China
3506,ESA_WorldCover_10m_2021_v200_N42E117_Map_2.tif,N42E117_2,119.25,42.75,1.5,1.5,China
3507,ESA_WorldCover_10m_2021_v200_N42E117_Map_3.tif,N42E117_3,117.75,44.25,1.5,1.5,China
3508,ESA_WorldCover_10m_2021_v200_N42E117_Map_4.tif,N42E117_4,119.25,44.25,1.5,1.5,China
3509,ESA_WorldCover_10m_2021_v200_N42E120_Map_1.tif,N42E120_1,120.75,42.75,1.5,1.5,China
3510,ESA_WorldCover_10m_2021_v200_N42E120_Map_2.tif,N42E120_2,122.25,42.75,1.5,1.5,China
3511,ESA_WorldCover_10m_2021_v200_N42E120_Map_3.tif,N42E120_3,120.75,44.25,1.5,1.5,China
3512,ESA_WorldCover_10m_2021_v200_N42E120_Map_4.tif,N42E120_4,122.25,44.25,1.5,1.5,China
3513,ESA_WorldCover_10m_2021_v200_N42E123_Map_1.tif,N42E123_1,123.75,42.75,1.5,1.5,China
3514,ESA_WorldCover_10m_2021_v200_N42E123_Map_2.tif,N42E123_2,125.25,42.75,1.5,1.5,China
3515,ESA_WorldCover_10m_2021_v200_N42E123_Map_3.tif,N42E123_3,123.75,44.25,1.5,1.5,China
3516,ESA_WorldCover_10m_2021_v200_N42E123_Map_4.tif,N42E123_4,125.25,44.25,1.5,1.5,China
3517,ESA_WorldCover_10m_2021_v200_N42E126_Map_1.tif,N42E126_1,126.75,42.75,1.5,1.5,China
3518,ESA_WorldCover_10m_2021_v200_N42E126_Map_2.tif,N42E126_2,128.25,42.75,1.5,1.5,China
3519,ESA_WorldCover_10m_2021_v200_N42E126_Map_3.tif,N42E126_3,126.75,44.25,1.5,1.5,China
3520,ESA_WorldCover_10m_2021_v200_N42E126_Map_4.tif,N42E126_4,128.25,44.25,1.5,1.5,China
3521,ESA_WorldCover_10m_2021_v200_N42E129_Map_1.tif,N42E129_1,129.75,42.75,1.5,1.5,China
3522,ESA_WorldCover_10m_2021_v200_N42E129_Map_2.tif,N42E129_2,131.25,42.75,1.5,1.5,Russia
3523,ESA_WorldCover_10m_2021_v200_N42E129_Map_3.tif,N42E129_3,129.75,44.25,1.5,1.5,China
3524,ESA_WorldCover_10m_2021_v200_N42E129_Map_4.tif,N42E129_4,131.25,44.25,1.5,1.5,Russia
3525,ESA_WorldCover_10m_2021_v200_N42E132_Map_1.tif,N42E132_1,132.75,42.75,1.5,1.5,Russia
3526,ESA_WorldCover_10m_2021_v200_N42E132_Map_2.tif,N42E132_2,134.25,42.75,1.5,1.5,Russia
3527,ESA_WorldCover_10m_2021_v200_N42E132_Map_3.tif,N42E132_3,132.75,44.25,1.5,1.5,Russia
3528,ESA_WorldCover_10m_2021_v200_N42E132_Map_4.tif,N42E132_4,134.25,44.25,1.5,1.5,Russia
3529,ESA_WorldCover_10m_2021_v200_N42E135_Map_1.tif,N42E135_1,135.75,42.75,1.5,1.5,Russia
3530,ESA_WorldCover_10m_2021_v200_N42E135_Map_2.tif,N42E135_2,137.25,42.75,1.5,1.5,Ocean
3531,ESA_WorldCover_10m_2021_v200_N42E135_Map_3.tif,N42E135_3,135.75,44.25,1.5,1.5,Russia
3532,ESA_WorldCover_10m_2021_v200_N42E135_Map_4.tif,N42E135_4,137.25,44.25,1.5,1.5,Russia
3533,ESA_WorldCover_10m_2021_v200_N42E138_Map_1.tif,N42E138_1,138.75,42.75,1.5,1.5,Japan
3534,ESA_WorldCover_10m_2021_v200_N42E138_Map_2.tif,N42E138_2,140.25,42.75,1.5,1.5,Japan
3535,ESA_WorldCover_10m_2021_v200_N42E138_Map_3.tif,N42E138_3,138.75,44.25,1.5,1.5,Ocean
3536,ESA_WorldCover_10m_2021_v200_N42E138_Map_4.tif,N42E138_4,140.25,44.25,1.5,1.5,Ocean
3537,ESA_WorldCover_10m_2021_v200_N42E141_Map_1.tif,N42E141_1,141.75,42.75,1.5,1.5,Japan
3538,ESA_WorldCover_10m_2021_v200_N42E141_Map_2.tif,N42E141_2,143.25,42.75,1.5,1.5,Japan
3539,ESA_WorldCover_10m_2021_v200_N42E141_Map_3.tif,N42E141_3,141.75,44.25,1.5,1.5,Japan
3540,ESA_WorldCover_10m_2021_v200_N42E141_Map_4.tif,N42E141_4,143.25,44.25,1.5,1.5,Japan
3541,ESA_WorldCover_10m_2021_v200_N42E144_Map_1.tif,N42E144_1,144.75,42.75,1.5,1.5,Japan
3542,ESA_WorldCover_10m_2021_v200_N42E144_Map_2.tif,N42E144_2,146.25,42.75,1.5,1.5,Japan
3543,ESA_WorldCover_10m_2021_v200_N42E144_Map_3.tif,N42E144_3,144.75,44.25,1.5,1.5,Japan
3544,ESA_WorldCover_10m_2021_v200_N42E144_Map_4.tif,N42E144_4,146.25,44.25,1.5,1.5,Russia
3545,ESA_WorldCover_10m_2021_v200_N42E147_Map_1.tif,N42E147_1,147.75,42.75,1.5,1.5,Ocean
3546,ESA_WorldCover_10m_2021_v200_N42E147_Map_2.tif,N42E147_2,149.25,42.75,1.5,1.5,Ocean
3547,ESA_WorldCover_10m_2021_v200_N42E147_Map_3.tif,N42E147_3,147.75,44.25,1.5,1.5,Russia
3548,ESA_WorldCover_10m_2021_v200_N42E147_Map_4.tif,N42E147_4,149.25,44.25,1.5,1.5,Ocean
3549,ESA_WorldCover_10m_2021_v200_N42W003_Map_1.tif,N42W003_1,-2.25,42.75,1.5,1.5,Spain
3550,ESA_WorldCover_10m_2021_v200_N42W003_Map_2.tif,N42W003_2,-0.75,42.75,1.5,1.5,Spain
3551,ESA_WorldCover_10m_2021_v200_N42W003_Map_3.tif,N42W003_3,-2.25,44.25,1.5,1.5,France
3552,ESA_WorldCover_10m_2021_v200_N42W003_Map_4.tif,N42W003_4,-0.75,44.25,1.5,1.5,France
3553,ESA_WorldCover_10m_2021_v200_N42W006_Map_1.tif,N42W006_1,-5.25,42.75,1.5,1.5,Spain
3554,ESA_WorldCover_10m_2021_v200_N42W006_Map_2.tif,N42W006_2,-3.75,42.75,1.5,1.5,Spain
3555,ESA_WorldCover_10m_2021_v200_N42W006_Map_3.tif,N42W006_3,-5.25,44.25,1.5,1.5,Spain
3556,ESA_WorldCover_10m_2021_v200_N42W006_Map_4.tif,N42W006_4,-3.75,44.25,1.5,1.5,Spain
3557,ESA_WorldCover_10m_2021_v200_N42W009_Map_1.tif,N42W009_1,-8.25,42.75,1.5,1.5,Spain
3558,ESA_WorldCover_10m_2021_v200_N42W009_Map_2.tif,N42W009_2,-6.75,42.75,1.5,1.5,Spain
3559,ESA_WorldCover_10m_2021_v200_N42W009_Map_3.tif,N42W009_3,-8.25,44.25,1.5,1.5,Spain
3560,ESA_WorldCover_10m_2021_v200_N42W009_Map_4.tif,N42W009_4,-6.75,44.25,1.5,1.5,Spain
3561,ESA_WorldCover_10m_2021_v200_N42W012_Map_1.tif,N42W012_1,-11.25,42.75,1.5,1.5,Ocean
3562,ESA_WorldCover_10m_2021_v200_N42W012_Map_2.tif,N42W012_2,-9.75,42.75,1.5,1.5,Spain
3563,ESA_WorldCover_10m_2021_v200_N42W012_Map_3.tif,N42W012_3,-11.25,44.25,1.5,1.5,Ocean
3564,ESA_WorldCover_10m_2021_v200_N42W012_Map_4.tif,N42W012_4,-9.75,44.25,1.5,1.5,Ocean
3565,ESA_WorldCover_10m_2021_v200_N42W060_Map_1.tif,N42W060_1,-59.25,42.75,1.5,1.5,Ocean
3566,ESA_WorldCover_10m_2021_v200_N42W060_Map_2.tif,N42W060_2,-57.75,42.75,1.5,1.5,Ocean
3567,ESA_WorldCover_10m_2021_v200_N42W060_Map_3.tif,N42W060_3,-59.25,44.25,1.5,1.5,Canada
3568,ESA_WorldCover_10m_2021_v200_N42W060_Map_4.tif,N42W060_4,-57.75,44.25,1.5,1.5,Ocean
3569,ESA_WorldCover_10m_2021_v200_N42W063_Map_1.tif,N42W063_1,-62.25,42.75,1.5,1.5,Ocean
3570,ESA_WorldCover_10m_2021_v200_N42W063_Map_2.tif,N42W063_2,-60.75,42.75,1.5,1.5,Ocean
3571,ESA_WorldCover_10m_2021_v200_N42W063_Map_3.tif,N42W063_3,-62.25,44.25,1.5,1.5,Canada
3572,ESA_WorldCover_10m_2021_v200_N42W063_Map_4.tif,N42W063_4,-60.75,44.25,1.5,1.5,Canada
3573,ESA_WorldCover_10m_2021_v200_N42W066_Map_1.tif,N42W066_1,-65.25,42.75,1.5,1.5,Canada
3574,ESA_WorldCover_10m_2021_v200_N42W066_Map_2.tif,N42W066_2,-63.75,42.75,1.5,1.5,Ocean
3575,ESA_WorldCover_10m_2021_v200_N42W066_Map_3.tif,N42W066_3,-65.25,44.25,1.5,1.5,Canada
3576,ESA_WorldCover_10m_2021_v200_N42W066_Map_4.tif,N42W066_4,-63.75,44.25,1.5,1.5,Canada
3577,ESA_WorldCover_10m_2021_v200_N42W069_Map_1.tif,N42W069_1,-68.25,42.75,1.5,1.5,Ocean
3578,ESA_WorldCover_10m_2021_v200_N42W069_Map_2.tif,N42W069_2,-66.75,42.75,1.5,1.5,Ocean
3579,ESA_WorldCover_10m_2021_v200_N42W069_Map_3.tif,N42W069_3,-68.25,44.25,1.5,1.5,United States of America
3580,ESA_WorldCover_10m_2021_v200_N42W069_Map_4.tif,N42W069_4,-66.75,44.25,1.5,1.5,United States of America
3581,ESA_WorldCover_10m_2021_v200_N42W072_Map_1.tif,N42W072_1,-71.25,42.75,1.5,1.5,United States of America
3582,ESA_WorldCover_10m_2021_v200_N42W072_Map_2.tif,N42W072_2,-69.75,42.75,1.5,1.5,United States of America
3583,ESA_WorldCover_10m_2021_v200_N42W072_Map_3.tif,N42W072_3,-71.25,44.25,1.5,1.5,United States of America
3584,ESA_WorldCover_10m_2021_v200_N42W072_Map_4.tif,N42W072_4,-69.75,44.25,1.5,1.5,United States of America
3585,ESA_WorldCover_10m_2021_v200_N42W075_Map_1.tif,N42W075_1,-74.25,42.75,1.5,1.5,United States of America
3586,ESA_WorldCover_10m_2021_v200_N42W075_Map_2.tif,N42W075_2,-72.75,42.75,1.5,1.5,United States of America
3587,ESA_WorldCover_10m_2021_v200_N42W075_Map_3.tif,N42W075_3,-74.25,44.25,1.5,1.5,United States of America
3588,ESA_WorldCover_10m_2021_v200_N42W075_Map_4.tif,N42W075_4,-72.75,44.25,1.5,1.5,United States of America
3589,ESA_WorldCover_10m_2021_v200_N42W078_Map_1.tif,N42W078_1,-77.25,42.75,1.5,1.5,United States of America
3590,ESA_WorldCover_10m_2021_v200_N42W078_Map_2.tif,N42W078_2,-75.75,42.75,1.5,1.5,United States of America
3591,ESA_WorldCover_10m_2021_v200_N42W078_Map_3.tif,N42W078_3,-77.25,44.25,1.5,1.5,Canada
3592,ESA_WorldCover_10m_2021_v200_N42W078_Map_4.tif,N42W078_4,-75.75,44.25,1.5,1.5,United States of America
3593,ESA_WorldCover_10m_2021_v200_N42W081_Map_1.tif,N42W081_1,-80.25,42.75,1.5,1.5,Canada
3594,ESA_WorldCover_10m_2021_v200_N42W081_Map_2.tif,N42W081_2,-78.75,42.75,1.5,1.5,United States of America
3595,ESA_WorldCover_10m_2021_v200_N42W081_Map_3.tif,N42W081_3,-80.25,44.25,1.5,1.5,Canada
3596,ESA_WorldCover_10m_2021_v200_N42W081_Map_4.tif,N42W081_4,-78.75,44.25,1.5,1.5,Canada
3597,ESA_WorldCover_10m_2021_v200_N42W084_Map_1.tif,N42W084_1,-83.25,42.75,1.5,1.5,United States of America
3598,ESA_WorldCover_10m_2021_v200_N42W084_Map_2.tif,N42W084_2,-81.75,42.75,1.5,1.5,Canada
3599,ESA_WorldCover_10m_2021_v200_N42W084_Map_3.tif,N42W084_3,-83.25,44.25,1.5,1.5,United States of America
3600,ESA_WorldCover_10m_2021_v200_N42W084_Map_4.tif,N42W084_4,-81.75,44.25,1.5,1.5,Canada
3601,ESA_WorldCover_10m_2021_v200_N42W087_Map_1.tif,N42W087_1,-86.25,42.75,1.5,1.5,United States of America
3602,ESA_WorldCover_10m_2021_v200_N42W087_Map_2.tif,N42W087_2,-84.75,42.75,1.5,1.5,United States of America
3603,ESA_WorldCover_10m_2021_v200_N42W087_Map_3.tif,N42W087_3,-86.25,44.25,1.5,1.5,United States of America
3604,ESA_WorldCover_10m_2021_v200_N42W087_Map_4.tif,N42W087_4,-84.75,44.25,1.5,1.5,United States of America
3605,ESA_WorldCover_10m_2021_v200_N42W090_Map_1.tif,N42W090_1,-89.25,42.75,1.5,1.5,United States of America
3606,ESA_WorldCover_10m_2021_v200_N42W090_Map_2.tif,N42W090_2,-87.75,42.75,1.5,1.5,United States of America
3607,ESA_WorldCover_10m_2021_v200_N42W090_Map_3.tif,N42W090_3,-89.25,44.25,1.5,1.5,United States of America
3608,ESA_WorldCover_10m_2021_v200_N42W090_Map_4.tif,N42W090_4,-87.75,44.25,1.5,1.5,United States of America
3609,ESA_WorldCover_10m_2021_v200_N42W093_Map_1.tif,N42W093_1,-92.25,42.75,1.5,1.5,United States of America
3610,ESA_WorldCover_10m_2021_v200_N42W093_Map_2.tif,N42W093_2,-90.75,42.75,1.5,1.5,United States of America
3611,ESA_WorldCover_10m_2021_v200_N42W093_Map_3.tif,N42W093_3,-92.25,44.25,1.5,1.5,United States of America
3612,ESA_WorldCover_10m_2021_v200_N42W093_Map_4.tif,N42W093_4,-90.75,44.25,1.5,1.5,United States of America
3613,ESA_WorldCover_10m_2021_v200_N42W096_Map_1.tif,N42W096_1,-95.25,42.75,1.5,1.5,United States of America
3614,ESA_WorldCover_10m_2021_v200_N42W096_Map_2.tif,N42W096_2,-93.75,42.75,1.5,1.5,United States of America
3615,ESA_WorldCover_10m_2021_v200_N42W096_Map_3.tif,N42W096_3,-95.25,44.25,1.5,1.5,United States of America
3616,ESA_WorldCover_10m_2021_v200_N42W096_Map_4.tif,N42W096_4,-93.75,44.25,1.5,1.5,United States of America
3617,ESA_WorldCover_10m_2021_v200_N42W099_Map_1.tif,N42W099_1,-98.25,42.75,1.5,1.5,United States of America
3618,ESA_WorldCover_10m_2021_v200_N42W099_Map_2.tif,N42W099_2,-96.75,42.75,1.5,1.5,United States of America
3619,ESA_WorldCover_10m_2021_v200_N42W099_Map_3.tif,N42W099_3,-98.25,44.25,1.5,1.5,United States of America
